,model_name,dataset_name,r2,mse,mape,mae
0,best_svr,matmul_lab_omp_physical,"[-0.0833256553735584, -0.057017748047172745, -0.025404824910103985, -0.14900874160093203, -0.0462690497971181, -0.05781044820096981, -0.0757832371434084, -0.0941596208431077, -0.042527019462518245, -0.06966232606848988]","[236331865365.83307, 255554487631.82623, 108165284417.56882, 281807432930.90393, 199537783779.7206, 197282707702.24628, 238167335280.94827, 266935794381.0779, 191116791857.50516, 244837487604.49393]","[0.6901954513529833, 0.6527069712620366, 0.7063025946677811, 0.7584196508805955, 0.6677043214338046, 0.7915739513197003, 0.7193198767033468, 0.6363416000115283, 0.7212170645654651, 0.6794577605737101]","[270696.9273651904, 255874.48876335812, 199018.87472564023, 313778.4790315262, 240778.00022091856, 265101.23448001035, 275228.837106655, 263688.28927843465, 249868.23784575213, 273637.2469798604]"
1,best_lr,matmul_lab_omp_physical,"[0.790609362605781, 0.8012117798334231, 0.5696575899125734, 0.8137699664443444, 0.7328727155714837, 0.7897485846576856, 0.8189033419271528, 0.7518405645525603, 0.8351185027039822, 0.7484908230171339]","[45679412907.88745, 48060897601.54631, 45394860696.24194, 45675029084.48964, 50944818000.96924, 39212099471.60679, 40092936004.49121, 60542022180.71136, 30226192905.89019, 57568518121.31233]","[0.3977202271299664, 0.35385325196058254, 0.44854453941180833, 0.46874839037953214, 0.42829816536708376, 0.500455170950233, 0.4080748083697964, 0.4115585622293656, 0.4125677061048058, 0.31670802367693923]","[131435.0851593528, 122803.79636517855, 162388.34422785716, 140318.8957107143, 126255.01906767857, 135359.90073035716, 112505.98040428571, 135337.89314607144, 107229.57644446427, 124812.982025]"
2,best_rr,matmul_lab_omp_physical,"[0.7906116803728316, 0.8004719719916901, 0.7379419368273817, 0.8174520269024341, 0.7338876762472064, 0.7865566531377516, 0.8421462811424983, 0.7466654395592758, 0.8383352143517793, 0.7545132084672269]","[45678907277.647964, 48239760458.191216, 27643311449.669155, 44771961972.79394, 50751251151.317566, 39807397895.93573, 34947188510.12124, 61804567493.83423, 29636503047.51646, 56190040365.24688]","[0.39782893990329915, 0.35348496429157544, 0.48532661377902125, 0.45395964574276526, 0.4089876228122594, 0.5184170885895593, 0.35639690018340253, 0.4059595740184672, 0.3898238381206884, 0.33351920176888744]","[131429.556308795, 122189.96279198918, 120360.0456056045, 137246.3589132608, 124972.6655173783, 135562.4712692907, 108185.76499151105, 135628.68851307005, 106632.02857983833, 124203.4153428765]"
3,best_knn,matmul_lab_omp_physical,"[0.9991870248956994, 0.9883809053002265, 0.9959915158496059, 0.9833350606943561, 0.9708211005462561, 0.9977668068725136, 0.9965219766560712, 0.9761101991048924, 0.9900832073091729, 0.9653597394473808]","[177353801.17908987, 2809140904.42856, 422836734.99265194, 4087265479.920892, 5564814261.93421, 416492754.21872246, 769998567.8044376, 5828256552.391767, 1817953462.3130968, 7928889479.393788]","[0.019594092018602533, 0.03545925311694319, 0.03233720595731286, 0.045824218633794926, 0.036770700886496886, 0.03083128144064142, 0.03408406530755752, 0.038448690064646206, 0.04132978105662395, 0.05206308920427982]","[6025.670100208326, 18651.323840773806, 11382.951571720232, 23499.107856994036, 22630.82170494047, 11175.04398252976, 12636.597118684518, 23830.465208482146, 17299.979805875857, 31491.675171249994]"
4,best_gpr,matmul_lab_omp_physical,"[0.9697843562275216, 0.9684415112983985, 0.8060967274825525, 0.7337476435564703, 0.7774245115144847, 0.8288133784008627, 0.7399026309392651, 0.8621565120269393, 0.8769560075845624, 0.779826781437408]","[6591664676.783607, 7629875113.707759, 20453973018.1061, 65301411873.169914, 42448182620.61793, 31926476325.616116, 57582880234.56411, 33628878512.254673, 22556511868.5378, 50395958011.15326]","[0.2408415902472026, 0.17727998314845703, 0.36158895627045246, 0.2774324422195912, 0.3105265997110386, 0.3010349429942979, 0.31532176015711333, 0.22637324408205634, 0.37288588178461973, 0.31426215072176517]","[51947.040861851754, 50368.73818817012, 77440.88300998819, 115237.70537762328, 93152.3974698427, 86505.63252784121, 104666.7440477322, 70187.55260176767, 97247.25841938352, 104103.85167038332]"
5,best_dt,matmul_lab_omp_physical,"[0.9982653823108579, 0.9787243267362901, 0.9889339182541327, 0.9593357437263322, 0.9626985298454933, 0.9950247264199071, 0.9880846860798161, 0.967928035345611, 0.9709337446255345, 0.9657447661436501]","[378413851.95492893, 5143805569.939096, 1167310559.0611382, 9973370312.70975, 7113899324.269342, 927893504.0861702, 2637927853.3300557, 7824411721.376042, 5328446529.2254505, 7840759826.999915]","[0.030714892921950867, 0.04703694076696741, 0.049972422470142754, 0.05234146616497119, 0.03743707169637377, 0.047639616989549924, 0.042681422055341145, 0.05234067956523035, 0.05196779183830106, 0.05378277386775816]","[9590.3651667888, 22243.841656682456, 18960.168013602935, 31510.22705825778, 24531.939740998387, 17328.776050521814, 19114.88031349207, 29990.75255675393, 24577.472331156663, 32091.729664609495]"
6,best_rf,matmul_lab_omp_physical,"[0.999197724867421, 0.9965901866354393, 0.9983514076263578, 0.9965443874534254, 0.9934595356351489, 0.9992006062592512, 0.9995082884978829, 0.9947389186522663, 0.9953002291078429, 0.9927454466166651]","[175019559.14968628, 824388340.6029418, 173902500.40931636, 847528191.645566, 1247355796.7768445, 149087733.0275661, 108859865.20593, 1283515587.7701125, 861565329.8246691, 1660511528.527635]","[0.02688584682292035, 0.024416137831496425, 0.025272579001711783, 0.024640383059266868, 0.02199659332497614, 0.020190022731768086, 0.021316082298766824, 0.024312163749042937, 0.02720990616120373, 0.025760754225019424]","[8180.9022977514005, 10183.105408938372, 8060.480448921599, 10541.047691300095, 10536.141564889607, 6707.871024012794, 7172.26086398288, 11895.070007353568, 11082.613629095655, 14106.349426857294]"
7,best_etr,matmul_lab_omp_physical,"[0.9993699760719253, 0.9999706350147373, 0.9999449318094255, 0.9999533207907297, 0.999935582841447, 0.9996345095935051, 0.9999680539141317, 0.999965150052099, 0.9999628777271123, 0.9998050102166434]","[137442263.46752405, 7099553.226039217, 5808892.596526173, 11448605.79333314, 12285231.08615275, 68164326.75167085, 7072534.578720058, 8502140.226971209, 6805281.367584718, 44631663.19136803]","[0.017853389494782646, 0.0015783198594929938, 0.003084567858921864, 0.002616315101230765, 0.003577304644458381, 0.003872446099508722, 0.0034252833631632585, 0.0024092737672394776, 0.0033714731452680396, 0.00523112799313974]","[5626.609307446308, 939.0278076816256, 685.1115650541639, 990.13788541156, 1051.6789900496992, 1536.757692496458, 925.704912554216, 857.892816228209, 1015.2227284826027, 1503.8555985319424]"
8,best_gbr,matmul_lab_omp_physical,"[0.997696752116561, 0.9899023927984428, 0.9870217347935872, 0.9911797202877899, 0.9554858584915263, 0.9917225995652936, 0.9679903780569272, 0.9361452142080267, 0.9871779109445757, 0.9081330511619694]","[502462824.53761685, 2441291869.9509025, 1369018082.610779, 2163273692.737277, 8489454165.905095, 1543743468.663842, 7086600811.680002, 15578282771.283215, 2350554450.3271484, 21027638722.272633]","[0.034669334211120284, 0.0344557723844756, 0.055508149013722606, 0.05504518487768149, 0.03830986639559141, 0.03720996161368496, 0.04695722692719299, 0.058725618980402, 0.054701557689577913, 0.06415812086646992]","[12865.218260462661, 17312.699322805074, 21749.292735975, 24874.67519440496, 25254.341367551482, 20072.273304453247, 31412.415623170447, 38726.27925180562, 25914.825371969688, 46243.49522579925]"
9,best_xgb,matmul_lab_omp_physical,"[0.9980425367397152, 0.9976427753191003, 0.9921292556547648, 0.990542454804645, 0.9836197508218245, 0.9974921279570597, 0.9990276578342393, 0.9910300858329253, 0.9906393147532704, 0.967881507655662]","[427028512.980855, 569904664.9626644, 830248970.9417622, 2319570284.223885, 3123937021.1768394, 467720646.96795857, 215266546.83284488, 2188338079.84356, 1716007451.6487458, 7351676112.717803]","[0.03666559507619645, 0.04043301364377401, 0.061983514972576335, 0.06116420763584178, 0.054610727768411936, 0.05058243890585479, 0.034785891232998016, 0.04241008735203607, 0.04695599298190741, 0.06099656031409132]","[14248.063914419643, 14395.992494999997, 19500.86507133928, 20893.69553912947, 22241.053587991068, 16381.325263839286, 11052.017408392858, 21097.11145419643, 16942.85467761161, 30025.478352455357]"
