arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,arch1,PS,runtime
AdvMicDevRyzen52500U_DDR42400_3GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,4,4,3,DDR4,2400,4,AdvMicDevRyzen52500U_DDR42400_3GB_montecarlocalcpi500000,500000,13779
AdvMicDevRyzen52500U_DDR42400_4GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,4,4,4,DDR4,2400,4,AdvMicDevRyzen52500U_DDR42400_4GB_montecarlocalcpi500000,500000,13779
AdvMicDevRyzen52500U_DDR42400_6GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,4,4,6,DDR4,2400,4,AdvMicDevRyzen52500U_DDR42400_6GB_montecarlocalcpi500000,500000,13779
AdvMicDevRyzen52500U_DDR42400_7GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,4,4,7,DDR4,2400,4,AdvMicDevRyzen52500U_DDR42400_7GB_montecarlocalcpi500000,500000,13779
AdvMicDevEpyc7401P_DDR42666_2GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,24,64,2,DDR4,2666,24,AdvMicDevEpyc7401P_DDR42666_2GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7401P_DDR42666_3GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,24,64,3,DDR4,2666,24,AdvMicDevEpyc7401P_DDR42666_3GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7401P_DDR42666_4GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,24,64,4,DDR4,2666,24,AdvMicDevEpyc7401P_DDR42666_4GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7401P_DDR42666_6GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,24,64,6,DDR4,2666,24,AdvMicDevEpyc7401P_DDR42666_6GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7401P_DDR42666_7GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,24,64,7,DDR4,2666,24,AdvMicDevEpyc7401P_DDR42666_7GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7251_DDR42400_2GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,2,DDR4,2400,8,AdvMicDevEpyc7251_DDR42400_2GB_montecarlocalcpi500000,500000,13117
AdvMicDevEpyc7251_DDR42400_3GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,3,DDR4,2400,8,AdvMicDevEpyc7251_DDR42400_3GB_montecarlocalcpi500000,500000,13117
AdvMicDevEpyc7251_DDR42400_4GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,4,DDR4,2400,8,AdvMicDevEpyc7251_DDR42400_4GB_montecarlocalcpi500000,500000,13117
AdvMicDevEpyc7251_DDR42400_6GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,6,DDR4,2400,8,AdvMicDevEpyc7251_DDR42400_6GB_montecarlocalcpi500000,500000,13117
AdvMicDevEpyc7251_DDR42400_7GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,7,DDR4,2400,8,AdvMicDevEpyc7251_DDR42400_7GB_montecarlocalcpi500000,500000,13117
AdvMicDevEpyc7601_DDR42666_2GB,2,X86_64,8,64,1,32,8,64,1,512,8,64,32,64,2,DDR4,2666,32,AdvMicDevEpyc7601_DDR42666_2GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7601_DDR42666_3GB,2,X86_64,8,64,1,32,8,64,1,512,8,64,32,64,3,DDR4,2666,32,AdvMicDevEpyc7601_DDR42666_3GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7601_DDR42666_4GB,2,X86_64,8,64,1,32,8,64,1,512,8,64,32,64,4,DDR4,2666,32,AdvMicDevEpyc7601_DDR42666_4GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7601_DDR42666_6GB,2,X86_64,8,64,1,32,8,64,1,512,8,64,32,64,6,DDR4,2666,32,AdvMicDevEpyc7601_DDR42666_6GB_montecarlocalcpi500000,500000,13782
AdvMicDevEpyc7601_DDR42666_7GB,2,X86_64,8,64,1,32,8,64,1,512,8,64,32,64,7,DDR4,2666,32,AdvMicDevEpyc7601_DDR42666_7GB_montecarlocalcpi500000,500000,13782
AdvMicDevBuldzrFX8100_DDR31866_2GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,2,DDR3,1866,8,AdvMicDevBuldzrFX8100_DDR31866_2GB_montecarlocalcpi500000,500000,9839
AdvMicDevBuldzrFX8100_DDR31866_3GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,3,DDR3,1866,8,AdvMicDevBuldzrFX8100_DDR31866_3GB_montecarlocalcpi500000,500000,9839
AdvMicDevBuldzrFX8100_DDR31866_4GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,4,DDR3,1866,8,AdvMicDevBuldzrFX8100_DDR31866_4GB_montecarlocalcpi500000,500000,9839
AdvMicDevBuldzrFX8100_DDR31866_6GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,6,DDR3,1866,8,AdvMicDevBuldzrFX8100_DDR31866_6GB_montecarlocalcpi500000,500000,9839
AdvMicDevBuldzrFX8100_DDR31866_7GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,7,DDR3,1866,8,AdvMicDevBuldzrFX8100_DDR31866_7GB_montecarlocalcpi500000,500000,9839
AdvMicDevBuldzrFX8170_DDR31866_2GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,2,DDR3,1866,8,AdvMicDevBuldzrFX8170_DDR31866_2GB_montecarlocalcpi500000,500000,7056
AdvMicDevBuldzrFX8170_DDR31866_3GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,3,DDR3,1866,8,AdvMicDevBuldzrFX8170_DDR31866_3GB_montecarlocalcpi500000,500000,7056
AdvMicDevBuldzrFX8170_DDR31866_4GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,4,DDR3,1866,8,AdvMicDevBuldzrFX8170_DDR31866_4GB_montecarlocalcpi500000,500000,7056
AdvMicDevBuldzrFX8170_DDR31866_6GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,6,DDR3,1866,8,AdvMicDevBuldzrFX8170_DDR31866_6GB_montecarlocalcpi500000,500000,7056
AdvMicDevBuldzrFX8170_DDR31866_7GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,7,DDR3,1866,8,AdvMicDevBuldzrFX8170_DDR31866_7GB_montecarlocalcpi500000,500000,7056
AdvMicDevBuldzrFX6100_DDR31866_2GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,2,DDR3,1866,6,AdvMicDevBuldzrFX6100_DDR31866_2GB_montecarlocalcpi500000,500000,8347
AdvMicDevBuldzrFX6100_DDR31866_3GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,3,DDR3,1866,6,AdvMicDevBuldzrFX6100_DDR31866_3GB_montecarlocalcpi500000,500000,8347
AdvMicDevBuldzrFX6100_DDR31866_4GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,4,DDR3,1866,6,AdvMicDevBuldzrFX6100_DDR31866_4GB_montecarlocalcpi500000,500000,8347
AdvMicDevBuldzrFX6100_DDR31866_6GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,6,DDR3,1866,6,AdvMicDevBuldzrFX6100_DDR31866_6GB_montecarlocalcpi500000,500000,8347
AdvMicDevBuldzrFX6100_DDR31866_7GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,7,DDR3,1866,6,AdvMicDevBuldzrFX6100_DDR31866_7GB_montecarlocalcpi500000,500000,8347
AdvMicDevBuldzrFX6130_DDR31866_2GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,2,DDR3,1866,6,AdvMicDevBuldzrFX6130_DDR31866_2GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX6130_DDR31866_3GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,3,DDR3,1866,6,AdvMicDevBuldzrFX6130_DDR31866_3GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX6130_DDR31866_4GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,4,DDR3,1866,6,AdvMicDevBuldzrFX6130_DDR31866_4GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX6130_DDR31866_6GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,6,DDR3,1866,6,AdvMicDevBuldzrFX6130_DDR31866_6GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX6130_DDR31866_7GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,7,DDR3,1866,6,AdvMicDevBuldzrFX6130_DDR31866_7GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX4100_DDR31866_2GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,2,DDR3,1866,4,AdvMicDevBuldzrFX4100_DDR31866_2GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX4100_DDR31866_3GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,3,DDR3,1866,4,AdvMicDevBuldzrFX4100_DDR31866_3GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX4100_DDR31866_4GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,4,DDR3,1866,4,AdvMicDevBuldzrFX4100_DDR31866_4GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX4100_DDR31866_6GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,6,DDR3,1866,4,AdvMicDevBuldzrFX4100_DDR31866_6GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX4100_DDR31866_7GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,7,DDR3,1866,4,AdvMicDevBuldzrFX4100_DDR31866_7GB_montecarlocalcpi500000,500000,7662
AdvMicDevBuldzrFX4170_DDR31866_2GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,2,DDR3,1866,4,AdvMicDevBuldzrFX4170_DDR31866_2GB_montecarlocalcpi500000,500000,6558
AdvMicDevBuldzrFX4170_DDR31866_3GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,3,DDR3,1866,4,AdvMicDevBuldzrFX4170_DDR31866_3GB_montecarlocalcpi500000,500000,6558
AdvMicDevBuldzrFX4170_DDR31866_4GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,4,DDR3,1866,4,AdvMicDevBuldzrFX4170_DDR31866_4GB_montecarlocalcpi500000,500000,6558
AdvMicDevBuldzrFX4170_DDR31866_6GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,6,DDR3,1866,4,AdvMicDevBuldzrFX4170_DDR31866_6GB_montecarlocalcpi500000,500000,6558
AdvMicDevBuldzrFX4170_DDR31866_7GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,7,DDR3,1866,4,AdvMicDevBuldzrFX4170_DDR31866_7GB_montecarlocalcpi500000,500000,6558
AdvMicDevPileDrvFX9590_DDR31866_2GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,2,DDR3,1866,4,AdvMicDevPileDrvFX9590_DDR31866_2GB_montecarlocalcpi500000,500000,5869
AdvMicDevPileDrvFX9590_DDR31866_3GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,3,DDR3,1866,4,AdvMicDevPileDrvFX9590_DDR31866_3GB_montecarlocalcpi500000,500000,5869
AdvMicDevPileDrvFX9590_DDR31866_4GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,4,DDR3,1866,4,AdvMicDevPileDrvFX9590_DDR31866_4GB_montecarlocalcpi500000,500000,5869
AdvMicDevPileDrvFX9590_DDR31866_6GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,6,DDR3,1866,4,AdvMicDevPileDrvFX9590_DDR31866_6GB_montecarlocalcpi500000,500000,5869
AdvMicDevPileDrvFX9590_DDR31866_7GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,7,DDR3,1866,4,AdvMicDevPileDrvFX9590_DDR31866_7GB_montecarlocalcpi500000,500000,5869
AdvMicDevPileDrvFX8350_DDR31866_2GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,2,DDR3,1866,4,AdvMicDevPileDrvFX8350_DDR31866_2GB_montecarlocalcpi500000,500000,6891
AdvMicDevPileDrvFX8350_DDR31866_3GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,3,DDR3,1866,4,AdvMicDevPileDrvFX8350_DDR31866_3GB_montecarlocalcpi500000,500000,6891
AdvMicDevPileDrvFX8350_DDR31866_4GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,4,DDR3,1866,4,AdvMicDevPileDrvFX8350_DDR31866_4GB_montecarlocalcpi500000,500000,6891
AdvMicDevPileDrvFX8350_DDR31866_6GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,6,DDR3,1866,4,AdvMicDevPileDrvFX8350_DDR31866_6GB_montecarlocalcpi500000,500000,6891
AdvMicDevPileDrvFX8350_DDR31866_7GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,7,DDR3,1866,4,AdvMicDevPileDrvFX8350_DDR31866_7GB_montecarlocalcpi500000,500000,6891
AdvMicDevPileDrvFX8300_DDR31866_2GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,2,DDR3,1866,4,AdvMicDevPileDrvFX8300_DDR31866_2GB_montecarlocalcpi500000,500000,8347
AdvMicDevPileDrvFX8300_DDR31866_3GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,3,DDR3,1866,4,AdvMicDevPileDrvFX8300_DDR31866_3GB_montecarlocalcpi500000,500000,8347
AdvMicDevPileDrvFX8300_DDR31866_4GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,4,DDR3,1866,4,AdvMicDevPileDrvFX8300_DDR31866_4GB_montecarlocalcpi500000,500000,8347
AdvMicDevPileDrvFX8300_DDR31866_6GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,6,DDR3,1866,4,AdvMicDevPileDrvFX8300_DDR31866_6GB_montecarlocalcpi500000,500000,8347
AdvMicDevPileDrvFX8300_DDR31866_7GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,7,DDR3,1866,4,AdvMicDevPileDrvFX8300_DDR31866_7GB_montecarlocalcpi500000,500000,8347
AdvMicDevPileDrvFX6300_DDR31866_2GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,2,DDR3,1866,3,AdvMicDevPileDrvFX6300_DDR31866_2GB_montecarlocalcpi500000,500000,7881
AdvMicDevPileDrvFX6300_DDR31866_3GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,3,DDR3,1866,3,AdvMicDevPileDrvFX6300_DDR31866_3GB_montecarlocalcpi500000,500000,7881
AdvMicDevPileDrvFX6300_DDR31866_4GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,4,DDR3,1866,3,AdvMicDevPileDrvFX6300_DDR31866_4GB_montecarlocalcpi500000,500000,7881
AdvMicDevPileDrvFX6300_DDR31866_6GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,6,DDR3,1866,3,AdvMicDevPileDrvFX6300_DDR31866_6GB_montecarlocalcpi500000,500000,7881
AdvMicDevPileDrvFX6300_DDR31866_7GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,7,DDR3,1866,3,AdvMicDevPileDrvFX6300_DDR31866_7GB_montecarlocalcpi500000,500000,7881
AdvMicDevPileDrvFX4300_DDR31866_2GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,2,DDR3,1866,2,AdvMicDevPileDrvFX4300_DDR31866_2GB_montecarlocalcpi500000,500000,7248
AdvMicDevPileDrvFX4300_DDR31866_3GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,3,DDR3,1866,2,AdvMicDevPileDrvFX4300_DDR31866_3GB_montecarlocalcpi500000,500000,7248
AdvMicDevPileDrvFX4300_DDR31866_4GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,4,DDR3,1866,2,AdvMicDevPileDrvFX4300_DDR31866_4GB_montecarlocalcpi500000,500000,7248
AdvMicDevPileDrvFX4300_DDR31866_6GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,6,DDR3,1866,2,AdvMicDevPileDrvFX4300_DDR31866_6GB_montecarlocalcpi500000,500000,7248
AdvMicDevPileDrvFX4300_DDR31866_7GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,7,DDR3,1866,2,AdvMicDevPileDrvFX4300_DDR31866_7GB_montecarlocalcpi500000,500000,7248
AdvMicDevPileDrvA45300_DDR31600_2GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,2,DDR3,1600,1,AdvMicDevPileDrvA45300_DDR31600_2GB_montecarlocalcpi500000,500000,8102
AdvMicDevPileDrvA45300_DDR31600_3GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,3,DDR3,1600,1,AdvMicDevPileDrvA45300_DDR31600_3GB_montecarlocalcpi500000,500000,8102
AdvMicDevPileDrvA45300_DDR31600_4GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,4,DDR3,1600,1,AdvMicDevPileDrvA45300_DDR31600_4GB_montecarlocalcpi500000,500000,8102
AdvMicDevPileDrvA45300_DDR31600_6GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,6,DDR3,1600,1,AdvMicDevPileDrvA45300_DDR31600_6GB_montecarlocalcpi500000,500000,8102
AdvMicDevPileDrvA45300_DDR31600_7GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,7,DDR3,1600,1,AdvMicDevPileDrvA45300_DDR31600_7GB_montecarlocalcpi500000,500000,8102
ARM_QcomSnpS4_MSM8227_LPDDR2400_2GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,2,LPDDR2,400,2,ARM_QcomSnpS4_MSM8227_LPDDR2400_2GB_montecarlocalcpi500000,500000,73790
ARM_QcomSnpS4_MSM8227_LPDDR2400_3GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,3,LPDDR2,400,2,ARM_QcomSnpS4_MSM8227_LPDDR2400_3GB_montecarlocalcpi500000,500000,73790
ARM_QcomSnpS4_MSM8227_LPDDR2400_4GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,4,LPDDR2,400,2,ARM_QcomSnpS4_MSM8227_LPDDR2400_4GB_montecarlocalcpi500000,500000,73790
ARM_QcomSnpS4_MSM8227_LPDDR2400_6GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,6,LPDDR2,400,2,ARM_QcomSnpS4_MSM8227_LPDDR2400_6GB_montecarlocalcpi500000,500000,73790
ARM_QcomSnpS4_MSM8227_LPDDR2400_7GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,7,LPDDR2,400,2,ARM_QcomSnpS4_MSM8227_LPDDR2400_7GB_montecarlocalcpi500000,500000,73790
ARM_QcomSnpS4_APQ8030_LPDDR2533_2GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,2,LPDDR2,533,2,ARM_QcomSnpS4_APQ8030_LPDDR2533_2GB_montecarlocalcpi500000,500000,61467
ARM_QcomSnpS4_APQ8030_LPDDR2533_3GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,3,LPDDR2,533,2,ARM_QcomSnpS4_APQ8030_LPDDR2533_3GB_montecarlocalcpi500000,500000,61467
ARM_QcomSnpS4_APQ8030_LPDDR2533_4GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,4,LPDDR2,533,2,ARM_QcomSnpS4_APQ8030_LPDDR2533_4GB_montecarlocalcpi500000,500000,61467
ARM_QcomSnpS4_APQ8030_LPDDR2533_6GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,6,LPDDR2,533,2,ARM_QcomSnpS4_APQ8030_LPDDR2533_6GB_montecarlocalcpi500000,500000,61467
ARM_QcomSnpS4_APQ8030_LPDDR2533_7GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,7,LPDDR2,533,2,ARM_QcomSnpS4_APQ8030_LPDDR2533_7GB_montecarlocalcpi500000,500000,61467
ARM_QcomSnpS4_APQ8060A_LPDDR2533_2GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,2,LPDDR2,533,2,ARM_QcomSnpS4_APQ8060A_LPDDR2533_2GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8060A_LPDDR2533_3GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,3,LPDDR2,533,2,ARM_QcomSnpS4_APQ8060A_LPDDR2533_3GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8060A_LPDDR2533_4GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,4,LPDDR2,533,2,ARM_QcomSnpS4_APQ8060A_LPDDR2533_4GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8060A_LPDDR2533_6GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,6,LPDDR2,533,2,ARM_QcomSnpS4_APQ8060A_LPDDR2533_6GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8060A_LPDDR2533_7GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,7,LPDDR2,533,2,ARM_QcomSnpS4_APQ8060A_LPDDR2533_7GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_MSM8960T_LPDDR2533_2GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,2,LPDDR2,533,2,ARM_QcomSnpS4_MSM8960T_LPDDR2533_2GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_MSM8960T_LPDDR2533_3GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,3,LPDDR2,533,2,ARM_QcomSnpS4_MSM8960T_LPDDR2533_3GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_MSM8960T_LPDDR2533_4GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,4,LPDDR2,533,2,ARM_QcomSnpS4_MSM8960T_LPDDR2533_4GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_MSM8960T_LPDDR2533_6GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,6,LPDDR2,533,2,ARM_QcomSnpS4_MSM8960T_LPDDR2533_6GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_MSM8960T_LPDDR2533_7GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,7,LPDDR2,533,2,ARM_QcomSnpS4_MSM8960T_LPDDR2533_7GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_APQ8064_LPDDR2533_2GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064_LPDDR2533_2GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8064_LPDDR2533_3GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064_LPDDR2533_3GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8064_LPDDR2533_4GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064_LPDDR2533_4GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8064_LPDDR2533_6GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064_LPDDR2533_6GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8064_LPDDR2533_7GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,7,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064_LPDDR2533_7GB_montecarlocalcpi500000,500000,49218
ARM_QcomSnpS4_APQ8064M_LPDDR2533_2GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064M_LPDDR2533_2GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_APQ8064M_LPDDR2533_3GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064M_LPDDR2533_3GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_APQ8064M_LPDDR2533_4GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064M_LPDDR2533_4GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_APQ8064M_LPDDR2533_6GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064M_LPDDR2533_6GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_APQ8064M_LPDDR2533_7GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,7,LPDDR2,533,4,ARM_QcomSnpS4_APQ8064M_LPDDR2533_7GB_montecarlocalcpi500000,500000,43389
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_2GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,667,4,ARM_QcomSnpS4_APQ8064AB_LPDDR2667_2GB_montecarlocalcpi500000,500000,38815
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_3GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,667,4,ARM_QcomSnpS4_APQ8064AB_LPDDR2667_3GB_montecarlocalcpi500000,500000,38815
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_4GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,667,4,ARM_QcomSnpS4_APQ8064AB_LPDDR2667_4GB_montecarlocalcpi500000,500000,38815
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_6GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,667,4,ARM_QcomSnpS4_APQ8064AB_LPDDR2667_6GB_montecarlocalcpi500000,500000,38815
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_7GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,7,LPDDR2,667,4,ARM_QcomSnpS4_APQ8064AB_LPDDR2667_7GB_montecarlocalcpi500000,500000,38815
ARM_QcomSnpS4_APQ8074AA_LPDDR2800_2GB,2.26,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,800,4,ARM_QcomSnpS4_APQ8074AA_LPDDR2800_2GB_montecarlocalcpi500000,500000,32616
ARM_QcomSnpS4_APQ8074AA_LPDDR2800_3GB,2.26,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,800,4,ARM_QcomSnpS4_APQ8074AA_LPDDR2800_3GB_montecarlocalcpi500000,500000,32616
