arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,arch1,PS,runtime
IntelCorei38130U_LPDDR32133_7GB,2.2,X86_64,8,64,1,32,4,64,1,256,16,64,2,4,7,LPDDR3,2133,2,IntelCorei38130U_LPDDR32133_7GB_qcif,qcif,45618
IntelCorei37100U_DDR31600_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,IntelCorei37100U_DDR31600_2GB_qcif,qcif,41949
IntelCorei37100U_DDR31600_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,IntelCorei37100U_DDR31600_3GB_qcif,qcif,41949
IntelCorei37100U_DDR31600_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,IntelCorei37100U_DDR31600_4GB_qcif,qcif,41949
IntelCorei37100U_DDR31600_6GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR3,1600,2,IntelCorei37100U_DDR31600_6GB_qcif,qcif,41949
IntelCorei37100U_DDR31600_7GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR3,1600,2,IntelCorei37100U_DDR31600_7GB_qcif,qcif,41949
IntelCorei37167U_DDR31600_2GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,IntelCorei37167U_DDR31600_2GB_qcif,qcif,36031
IntelCorei37167U_DDR31600_3GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,IntelCorei37167U_DDR31600_3GB_qcif,qcif,36031
IntelCorei37167U_DDR31600_4GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,IntelCorei37167U_DDR31600_4GB_qcif,qcif,36031
IntelCorei37167U_DDR31600_6GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR3,1600,2,IntelCorei37167U_DDR31600_6GB_qcif,qcif,36031
IntelCorei37167U_DDR31600_7GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR3,1600,2,IntelCorei37167U_DDR31600_7GB_qcif,qcif,36031
IntelCorei37167U_LPDDR31866_2GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,LPDDR3,1866,2,IntelCorei37167U_LPDDR31866_2GB_qcif,qcif,35168
IntelCorei37167U_LPDDR31866_3GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,1866,2,IntelCorei37167U_LPDDR31866_3GB_qcif,qcif,35168
IntelCorei37167U_LPDDR31866_4GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,1866,2,IntelCorei37167U_LPDDR31866_4GB_qcif,qcif,35168
IntelCorei37167U_LPDDR31866_6GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1866,2,IntelCorei37167U_LPDDR31866_6GB_qcif,qcif,35168
IntelCorei37167U_LPDDR31866_7GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1866,2,IntelCorei37167U_LPDDR31866_7GB_qcif,qcif,35168
IntelCorei37167U_DDR42133_2GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,2133,2,IntelCorei37167U_DDR42133_2GB_qcif,qcif,35247
IntelCorei37167U_DDR42133_3GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,2133,2,IntelCorei37167U_DDR42133_3GB_qcif,qcif,35247
IntelCorei37167U_DDR42133_4GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,2133,2,IntelCorei37167U_DDR42133_4GB_qcif,qcif,35247
IntelCorei37167U_DDR42133_6GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,2133,2,IntelCorei37167U_DDR42133_6GB_qcif,qcif,35247
IntelCorei37167U_DDR42133_7GB,2.8,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR4,2133,2,IntelCorei37167U_DDR42133_7GB_qcif,qcif,35247
IntelCorei37102E_DDR31600_2GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,IntelCorei37102E_DDR31600_2GB_qcif,qcif,46530
IntelCorei37102E_DDR31600_3GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,IntelCorei37102E_DDR31600_3GB_qcif,qcif,46530
IntelCorei37102E_DDR31600_4GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,IntelCorei37102E_DDR31600_4GB_qcif,qcif,46530
IntelCorei37102E_DDR31600_6GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR3,1600,2,IntelCorei37102E_DDR31600_6GB_qcif,qcif,46530
IntelCorei37102E_DDR31600_7GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR3,1600,2,IntelCorei37102E_DDR31600_7GB_qcif,qcif,46530
IntelCorei37102E_DDR42133_2GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,2133,2,IntelCorei37102E_DDR42133_2GB_qcif,qcif,46869
IntelCorei37102E_DDR42133_3GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,2133,2,IntelCorei37102E_DDR42133_3GB_qcif,qcif,46869
IntelCorei37102E_DDR42133_4GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,2133,2,IntelCorei37102E_DDR42133_4GB_qcif,qcif,46869
IntelCorei37102E_DDR42133_6GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,2133,2,IntelCorei37102E_DDR42133_6GB_qcif,qcif,46869
IntelCorei37102E_DDR42133_7GB,2.1,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR4,2133,2,IntelCorei37102E_DDR42133_7GB_qcif,qcif,46869
IntelCorei36100U_LPDDR31600_2GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,LPDDR3,1600,2,IntelCorei36100U_LPDDR31600_2GB_qcif,qcif,42644
IntelCorei36100U_LPDDR31600_3GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,1600,2,IntelCorei36100U_LPDDR31600_3GB_qcif,qcif,42644
IntelCorei36100U_LPDDR31600_4GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,1600,2,IntelCorei36100U_LPDDR31600_4GB_qcif,qcif,42644
IntelCorei36100U_LPDDR31600_6GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1600,2,IntelCorei36100U_LPDDR31600_6GB_qcif,qcif,42644
IntelCorei36100U_LPDDR31600_7GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,IntelCorei36100U_LPDDR31600_7GB_qcif,qcif,42644
IntelCorei36100U_LPDDR31866_2GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,LPDDR3,1866,2,IntelCorei36100U_LPDDR31866_2GB_qcif,qcif,43027
IntelCorei36100U_LPDDR31866_3GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,1866,2,IntelCorei36100U_LPDDR31866_3GB_qcif,qcif,43027
IntelCorei36100U_LPDDR31866_4GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,1866,2,IntelCorei36100U_LPDDR31866_4GB_qcif,qcif,43027
IntelCorei36100U_LPDDR31866_6GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1866,2,IntelCorei36100U_LPDDR31866_6GB_qcif,qcif,43027
IntelCorei36100U_LPDDR31866_7GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1866,2,IntelCorei36100U_LPDDR31866_7GB_qcif,qcif,43027
IntelCorei36100U_DDR41866_2GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,1866,2,IntelCorei36100U_DDR41866_2GB_qcif,qcif,42647
IntelCorei36100U_DDR41866_3GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,1866,2,IntelCorei36100U_DDR41866_3GB_qcif,qcif,42647
IntelCorei36100U_DDR41866_4GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,1866,2,IntelCorei36100U_DDR41866_4GB_qcif,qcif,42647
IntelCorei36100U_DDR41866_6GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,1866,2,IntelCorei36100U_DDR41866_6GB_qcif,qcif,42647
IntelCorei36100U_DDR41866_7GB,2.3,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,DDR4,1866,2,IntelCorei36100U_DDR41866_7GB_qcif,qcif,42647
