sys,sysname,arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,bus_speed,PS,executable,no_of_procs,runtime
cep002,Dell_Optiplex_3060,InteCorei78700_DDR42666_16GB,3.168,X86_64,8,64,1,32,4,64,1,256,16,64,6,12288,16,DDR4,2666,6,4096,100,mantevo_miniFE.x_100_9,9,5.59431
dragonboard410c,Qualcomm_Dragonboard_410c,QcomCortexA53_LPDDR3533_1GB,1.2,ARM,1,64,1,8,8,64,1,128,0,0,0,0,1,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_1,1,105.015
dragonboard410c,Qualcomm_Dragonboard_410c,QcomCortexA53_LPDDR3533_1GB,1.2,ARM,1,64,1,8,8,64,1,128,0,0,0,0,1,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_2,2,59.3175
dragonboard410c,Qualcomm_Dragonboard_410c,QcomCortexA53_LPDDR3533_1GB,1.2,ARM,1,64,1,8,8,64,1,128,0,0,0,0,1,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_3,3,45.7977
dragonboard410c,Qualcomm_Dragonboard_410c,QcomCortexA53_LPDDR3533_1GB,1.2,ARM,1,64,1,8,8,64,1,128,0,0,0,0,1,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_4,4,39.9553
dragonboard410c,Qualcomm_Dragonboard_410c,QcomCortexA53_LPDDR3533_1GB,1.2,ARM,1,64,1,8,8,64,1,128,0,0,0,0,1,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_5,5,58.8648
dragonboard410c,Qualcomm_Dragonboard_410c,QcomCortexA53_LPDDR3533_1GB,1.2,ARM,1,64,1,8,8,64,1,128,0,0,0,0,1,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_6,6,51.8836
dragonboard410c,Qualcomm_Dragonboard_410c,QcomCortexA53_LPDDR3533_1GB,1.2,ARM,1,64,1,8,8,64,1,128,0,0,0,0,1,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_7,7,48.892
dragonboard410c,Qualcomm_Dragonboard_410c,QcomCortexA53_LPDDR3533_1GB,1.2,ARM,1,64,1,8,8,64,1,128,0,0,0,0,1,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_8,8,41.3835
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_1,1,9.76765
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_10,10,2.12072
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_11,11,2.21247
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_12,12,2.04142
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_13,13,2.61434
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_14,14,2.56044
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_15,15,3.79372
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_16,16,2.36274
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_17,17,2.27636
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_18,18,2.27386
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_19,19,2.33722
hpcserver1010071130,Supermicro_X10DRi,IntelXeonE52620v3_DDR42133_64GB,2.4,X86_64,8,64,1,32,8,64,1,256,20,64,12,15360,64,DDR4,2133,12,32768,100,mantevo_miniFE.x_100_2,2,5.53105
