sys,arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,PS,runtime,bus_speed
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,400,290951.8408,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,5,400,296426.9587,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,6,400,299084.622,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,7,400,298563.4449,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,8,400,301175.5951,4096
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,1,450,1811422.588,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,2,450,1457001.173,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,3,450,1440564.809,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,4,450,1441082.635,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,5,450,1430257.676,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,6,450,1436096.381,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,7,450,1433239.272,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,8,450,1426834.553,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,450,324420.9748,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,450,327011.5354,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,450,354442.6699,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,450,376300.0893,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,5,450,375844.199,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,6,450,378304.0492,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,7,450,378603.9826,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,8,450,379999.2821,2048
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,1,450,347007.8152,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,450,317662.9619,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,450,367494.5807,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,450,393479.2674,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,450,400766.454,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,450,405248.8085,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,450,408008.4577,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,450,409974.8319,4096
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,450,400771.568,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,450,368746.7796,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,450,449067.9693,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,450,494407.822,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,450,617253.244,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,450,652970.6922,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,450,666889.9952,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,450,673446.3125,32768
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,1,450,330335.8937,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,2,450,332159.5431,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,3,450,373025.3699,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,4,450,414558.6919,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,5,450,417382.2122,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,6,450,419126.4706,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,7,450,421583.6205,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,8,450,418920.0717,4096
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,1,450,326033.1308,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,450,323534.3134,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,450,335716.3025,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,450,336199.249,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,450,336016.0394,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,450,336039.6142,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,450,335618.6247,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,450,335539.0997,1024
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,450,399721.7698,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,450,340509.8274,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,450,410019.4543,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,450,385603.3761,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,5,450,397191.561,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,6,450,398249.1405,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,7,450,401182.0406,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,8,450,402393.2225,4096
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,1,500,2630059.883,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,2,500,2120664.713,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,3,500,2118802.109,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,4,500,2115564.52,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,5,500,2097099.341,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,6,500,2095694.968,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,7,500,2102233.568,2048
ceptraining_student,IntelCore2Duo_DDR2667_2GB,1.6,X86_64,8,64,1,32,2,64,1,512,0,0,0,0,2,DDR2,667,8,500,2087173.045,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,500,448318.9626,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,500,459409.7171,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,500,503316.8879,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,500,524935.3283,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,5,500,521452.4365,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,6,500,520659.2683,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,7,500,517949.1379,2048
ceptraining_instructor,IntelCorei54460_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,8,500,520353.8595,2048
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,1,500,478933.5456,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,500,468820.3016,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,500,518511.1668,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,500,564110.2012,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,500,556528.0131,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,500,571459.6832,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,500,576033.5031,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,500,570543.4933,4096
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,500,538898.2983,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,500,557209.6178,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,500,672225.3416,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,500,670626.5603,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,500,805353.4775,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,500,850609.0532,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,500,857357.0208,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,500,891937.9947,32768
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,1,500,444080.0068,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,2,500,474037.744,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,3,500,532123.781,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,4,500,574569.0331,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,5,500,582222.9692,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,6,500,586600.5194,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,7,500,589410.7193,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,8,500,591440.5075,4096
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,1,500,463280.3497,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,500,474745.2746,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,500,486424.1501,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,500,480064.1408,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,500,476369.279,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,500,476840.6185,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,500,476531.5689,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,500,473979.0635,1024
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,500,528613.1271,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,500,497764.3183,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,500,596643.5109,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,500,573372.599,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,5,500,582703.8294,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,6,500,586881.6331,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,7,500,592392.5374,4096
laptopn,IntelCorei76500U_DDR31600_8GB,3,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,8,500,590133.3569,4096
