sys,arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,PS,runtime,bus_speed
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,5000000,7274688.439,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,100000,142568.0332,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,500000,726524.4745,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,1000000,1461722.195,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,5000000,7324725.539,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,100000,145417.2788,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,500000,737787.0826,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,1000000,1484539.59,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,6,5000000,7453235.98,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,100000,144685.4709,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,500000,729435.2136,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,1000000,1468330.604,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,7,5000000,7394685.891,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,100000,144557.3714,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,500000,739254.7275,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,1000000,1500617.586,4096
desktop,IntelCorei56500_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,8,5000000,7550869.088,4096
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,100000,259839.5686,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,500000,1259762.589,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,1000000,2523496.751,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,5000000,12343311.98,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,100000,273732.1738,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,500000,1373961.258,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,1000000,2748596.57,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,5000000,12905016.68,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,100000,310790.2896,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,500000,1572598.734,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,1000000,3079704.369,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,5000000,14659709.94,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,100000,332412.89,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,500000,1667454.848,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,1000000,3311210.738,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,5000000,15938674.54,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,100000,349924.2997,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,500000,1706430.15,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,1000000,3414235.621,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,5000000,16523950.74,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,100000,359005.4482,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,500000,1752602.744,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,1000000,3445089.048,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,5000000,16696543.11,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,100000,363667.4348,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,500000,1778766.598,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,1000000,3475426.22,32768
server,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,5000000,16920839.55,32768
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,2,100000,101414.3325,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,2,500000,505535.5578,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,2,1000000,1014743.534,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,2,5000000,5078151.837,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,3,100000,107727.5257,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,3,500000,534397.6434,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,3,1000000,1071807.387,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,3,5000000,5373107.444,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,4,100000,112598.172,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,4,500000,563055.3501,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,4,1000000,1127041.652,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,4,5000000,5652905.418,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,5,100000,114180.0044,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,5,500000,570866.4902,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,5,1000000,1141745.429,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,5,5000000,5724544.773,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,6,100000,119480.5415,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,6,500000,602159.6653,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,6,1000000,1206464.05,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,6,5000000,6099086.849,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,7,100000,126296.6161,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,7,500000,641466.8186,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,7,1000000,1285900.578,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,7,5000000,6437733.875,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,8,100000,133168.423,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,8,500000,668705.2426,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,8,1000000,1338662.038,4096
lab007,IntelCorei56500_DDR42133_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2133,8,5000000,6706142.965,4096
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,100000,179098.9638,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,500000,906777.3981,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,1000000,1812300.349,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,2,5000000,9096052.286,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,100000,207203.1761,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,500000,1041463.983,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,1000000,2094309.375,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,3,5000000,10530631.1,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,100000,217033.5624,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,500000,1091362.591,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,1000000,2182800.487,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,4,5000000,10941502.6,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,100000,225370.698,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,500000,1126258.031,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,1000000,2251736.769,1024
lab008,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR3,1600,5,5000000,11259301.19,1024
